,0,1,2,3,4
0,0,7.875806514616029,4.975469913445284,-5.977789190299403,-1.9634849008941115
1,0,-7.866918243150922,-2.7315227203548065,0.41585382570834273,-0.7310572541725586
2,0,-1.7999636447039473,2.8587231692324444,-5.402967857828212,-0.6025311156925146
3,0,-2.0601446337230995,2.257655371113529,-4.650569270091777,-0.668657119127418
4,1,2.0984812239184762,-0.3731485048477194,2.8826866245575222,0.16610585083345403
5,0,-4.228653490073181,-0.4210216134397866,-0.9300715404976566,-0.33161263263591906
6,1,-4.688843847399883,-2.139724654847908,2.411580010080588,-0.32521411406275796
7,0,-5.445157004452174,-0.7022533709981156,-0.1270069439015983,0.21275280566980892
8,0,-0.9316883795920584,2.7622864285788897,-3.1467690895295535,-0.25396927245257284
9,0,6.744578251716082,4.224535211133367,-6.094550117949538,1.4763480007238565
10,0,19.637886793761446,11.768768608750555,-6.964446249466245,4.817333678297454
11,0,9.678234554128139,5.4542659423507285,-2.7400781033927037,4.156649745679469
12,0,-1.6174754999166385,1.0077995757076665,-2.6235683782409316,-1.0890358839254781
13,0,-5.189683359954142,-0.46127676516673133,-1.8616459340498834,-1.5169288260128226
14,0,-2.7728891684323522,-0.18593016105782054,-0.5396091553535256,0.6675763001654903
15,1,-7.034954405072218,-2.399715709854111,0.7251808766038652,-0.13710040972851253
16,1,27.9807191305694,3.9168525853959584,4.212308176863457,6.583806900658742
17,0,-5.925387534047268,-1.2762953519324134,-0.6823466555156498,-0.1586476302390809
18,0,-3.1559798171986397,1.096243280811154,-2.982394826266514,-0.17087037650618844
19,0,-7.0006573886244166,-1.5401436606172345,-0.21866569422636342,-0.888036424823724
20,0,-3.601130834339526,-0.1589066100490803,-0.8258388237169826,0.34182456325575716
21,0,-3.914288478673681,0.7616869922231131,-2.1866877375507823,-1.8623750583423848
22,0,-6.0935488398951945,-2.2093721857156248,-0.32515829570144844,-0.12110054605435434
23,0,-7.56036988159929,-2.374849725744003,-0.07986797690927722,-0.5106533887383999
24,1,32.640437333750135,-12.202176914842893,3.3996280664011134,0.786109111851848
25,0,0.2709540937123772,2.7245362064442724,-5.685656965938215,-1.266717417449076
26,0,-5.694767228032211,-1.9738619349992625,0.9845146395348585,0.7623332927314121
27,0,5.9710859138554495,5.33797113055555,-2.31365342432058,0.026028667109433773
28,0,5.989842878782304,7.003931490461073,-4.236141594681097,0.2051395379851408
29,0,-3.709853427366237,-0.034361298106529825,0.921742067091608,-0.0449826406101037
30,1,-6.790327859832573,-3.6938652107349874,0.6092901714635307,-0.6927424718198896
31,0,19.292052900804237,17.128352083180435,-12.45887447784161,2.934571694633239
32,0,-0.9096611084399421,2.540148113172944,-4.544458569806936,-0.7107152618222585
33,0,-2.503575786518779,0.9528939330323174,-2.794110970366062,-0.5963113979113869
34,0,-4.254765945777536,-1.368587437075683,-1.699226107142046,-0.9299849387731288
35,0,1.834090507767532,2.195548497557234,-3.2138795976384134,-0.306210390093298
36,0,-5.5694621808772276,-1.6923416286395068,-0.38751938264086083,-0.4593698699494876
37,0,-4.4593400971843655,-1.5910435763685384,-0.02987744013622718,0.16369795192255016
38,1,-0.6533368078540268,-0.7182426927027737,2.1306346412346846,0.4900671727671381
39,1,-4.379136848203732,-0.9336115800860649,2.858108079201854,-1.1652163713819614
40,0,-3.8052111228981924,0.44831100362166504,-2.238251635110101,-0.5933244679594097
41,0,-4.94261808671496,-1.0819452384506933,-0.20841456218173798,-0.1736434438842507
42,0,1.187041782545531,4.446057090951906,-4.401907348635896,-0.568443178384016
43,0,-2.073480654841134,-0.45456036384380855,-0.9647856506250041,-0.07465832294951658
44,1,0.9961299924297027,0.7945728275468037,3.8698705867272154,-0.13971278474168966
45,0,-5.492117338234022,-1.6839670562402174,-1.0769897073921864,-0.7990085082015667
46,0,4.244886882645234,3.920735813873215,-3.3992296665665744,-0.22683829537959282
47,0,1.1301879287372998,0.6601654920983353,-0.41238876874319785,0.9571318818933857
48,0,-1.0857062934978314,1.3397081077802842,0.3260317410643701,-0.9702987597540194
49,0,-5.0590264551585244,-1.2715832615782563,0.03240479955651451,0.1678545171106184
50,1,-2.938487340882273,-1.8894128951050893,2.844771521871205,0.8410213835860081
51,0,0.3697984848618352,0.47659662975382183,-0.8264684779259572,0.8540506568098658
52,1,-4.648863142184883,-1.3924854207137234,1.73115560569235,-0.9813944289014961
53,0,30.687630546536727,15.020978995588784,-6.870845178857552,3.0132058587371087
54,0,-6.721804291646659,-1.9450681643256023,-0.017234406674401764,-0.8165733628357233
55,0,-6.213885021685558,-1.741245532657724,0.19310860211184,-1.1047105046493964
56,1,-4.779685351807737,-1.3992365245683474,1.5350503896561432,0.6501647453976965
57,0,-6.1666005712402265,-1.5374714005124368,-0.5335500570079957,-1.066892163937172
58,0,-7.734105450181202,-2.8255857527141015,0.5261706962125361,-0.6151918937174492
59,1,-4.677852716414312,-1.7555018286716548,2.979606642215519,-0.20513247388267083
60,1,-5.047611518886847,-2.7465322667374563,1.503679624961081,-0.11934666872467113
61,0,-0.7494663935462421,2.3646136735735244,-2.661513855970132,-1.23677574624549
62,0,-6.74005783242178,-1.6833018930710395,-0.9037727107024414,-0.9668672934286114
63,1,-2.690596283738175,-0.05930560363195317,2.156426763380682,-0.3530334995685789
64,0,-0.5900260702522797,-0.17300715256549964,-1.1462933103793922,0.43588103010884494
65,0,-7.9955254304406145,-2.8884795940752013,0.30058654027777293,-0.723096851092801
66,0,2.7977731957751817,4.122958840844768,-2.7677814151264246,0.022182933123246762
67,1,-4.1237410990041505,-1.0560993207950564,1.448895757047119,-0.7913560275672236
68,0,10.138333666822376,7.3916980118403925,-7.897934010737973,2.482030710928526
69,0,-6.466350917186651,-2.089346157783171,0.7261743017434712,-0.034383545597487936
70,1,-4.9633738055532595,-1.2938999861489267,2.7923464157865134,-1.2502972871891955
71,1,-3.3287563629400547,-0.6924875387831508,1.7297841729297259,-0.6087883474877632
72,0,-7.776573523942169,-2.7286572938988916,0.4475040432447272,-0.7023247751526153
73,1,-5.757837494712729,-1.6734364507371222,1.255679820637091,-0.7344083275546778
74,0,-7.319590822010455,-2.382604895690616,-0.15826607152322208,-1.0985228965774203
75,0,-5.217141181509371,-1.4170379687069463,-0.91174492639387,-0.101489566636104
76,0,-3.9425858409887296,-0.8498380870002148,-1.2792008609528653,0.18856304439033295
77,0,-5.910800096849671,-1.9107820752430629,-0.3887320249904428,-0.012141280592527979
78,1,14.76271189174223,2.629583520291432,8.11796073248256,1.9286643959014116
79,0,-6.682376230339803,-1.8572833360590904,-0.1652231565750523,-0.18604442709534558
80,1,-7.657261111623446,-3.039637486267729,0.8302456804874114,-0.5305467412833667
81,0,-6.560224771518544,-1.975337268831927,0.10331182751204901,-0.2401970859144416
82,1,28.40848653682862,27.43323141013365,66.01312324626667,-95.58755341754605
83,0,-3.465095354830727,0.1055699121490003,-0.6853655218739494,0.3353411381485263
84,0,-2.8473099840160354,0.043900403955464185,-1.5590710650888608,-0.08889776292685572
85,0,-8.130646688007651,-3.083718549117935,0.5157480764050419,-0.5869780698034665
86,1,-8.11837142622911,-3.0750762317186076,0.6195814582511163,-0.5214182499734104
87,0,-8.003048519041002,-2.91220006226012,0.33716643898767157,-0.7199509298233079
88,0,-6.719977505439914,-1.7047815293189215,-0.19602858389425756,-0.159831653901715
89,0,-7.781000195534252,-2.979456333055871,0.3811132243804337,-0.5453713797532161
90,0,-3.6088330925592356,-0.6878588790867357,-0.866812762915802,0.018349858237427005
91,1,14.127947005732004,4.27638764492958,7.146061354093662,3.9839833493502437
92,1,22.860613141827237,4.743828745729084,14.05762045523718,8.591213608284518
93,0,0.618562224154816,4.484066892528541,-4.94274503643425,-2.036749118817282
94,0,9.893114919523173,10.874706291910371,-10.05201486304711,-2.1566444481105327
95,0,-2.310280462410557,0.6515582042797116,-2.1137141296480886,-0.03422751118524446
96,0,-6.3522491637336,-2.342241985645714,0.22746498070257745,-0.15536721103730355
97,0,-6.0007734054799835,-1.3421231724949059,0.15866454893709006,-0.39536123479065866
