,0,1,2,3,4,5,6,7,8,9,10
0,4.0,-3.5640202041806375,0.7548479890416994,4.893593662692935,3.830961245384099,2.1676989995028477,0.1400021789526559,0.8830291030809978,-1.3163506198027213,-0.7549004734941842,4.381856432818832
1,8.0,-4.049243549923845,5.94644150539529,-0.37348300233161363,-3.831575118181006,0.6313266855500228,-2.691961258522043,-2.6046954324849714,-2.4047144130016,1.6324450234418908,-4.434653306500883
2,1.0,-6.428444304176702,2.3107131471110556,-3.760892346055759,0.5664799571890088,-5.093627305241145,-0.723137760469582,3.1926909694916614,-4.685543520924711,-0.8263261515904184,-1.5802089237573942
3,8.0,3.423753191371596,11.811358117374935,2.7671197437309383,-3.693470654333211,3.166794821029209,-4.541565225601575,6.409449763331994,1.1343331059211599,1.2458004407981893,4.5961000967613135
4,0.0,12.931573928178008,-12.904990916144483,-2.227488628579052,-3.6401435360778636,-13.7095707121003,-2.001587998277028,-0.6681083833312011,0.8955833153519371,5.157649599683743,-1.56898320175373
5,8.0,6.972450071073597,10.216036842650771,4.81782574399616,-5.729968082552713,1.7404325486589385,-6.42191339520111,-9.823403282524707,-0.33077970242158333,8.196218066763889,-5.223938664201267
6,8.0,6.434718622200478,10.202691376893268,3.8700120463243883,-1.7366362342169326,-0.2670787036544657,-5.514576747862452,-0.9760020959107399,-3.6246767580288135,3.4128943928566122,-0.6323802931240775
7,7.0,-5.558386329957839,-1.0043866346612695,7.948207538027633,-0.06011949956960041,-3.345595065649527,-4.6436699046449545,-5.147087180714115,5.09005052532659,-3.5335131224479137,-0.5385993932670304
8,7.0,-6.126188028009281,-4.845697946016226,4.089333976778039,0.5296163697662118,-3.4222827904003217,2.7117257366483707,-0.24662741540019015,-0.18832060760916766,-3.825685766445828,0.36947547756495586
9,2.0,3.0531185596703305,-0.2024668165568443,-10.426269939159356,-6.403371809256987,1.147070606141056,-6.037341062493496,-3.802102016276343,-3.086279017511697,-4.32726422954838,-5.499953672142936
10,1.0,-7.278144643449071,0.6448284371614622,-2.3376556398132955,2.087648559431072,-5.011598538401575,4.924695368342093,0.6008968040580907,0.7820175307705116,-1.1768772017842437,1.322382837568044
11,7.0,-3.9699110962441506,-5.483580882846531,10.716181307365721,-0.6235608418691153,-3.442191076703066,-4.168735060060729,-2.7877030121280257,12.979790648694207,-3.604656301929762,-0.7965965260924135
12,3.0,-3.9778716673636185,1.9237846915869696,-4.006969741617426,-1.3340786518346601,-1.3196478468208677,5.1213934495649855,0.13605508879430164,4.827790113039191,-1.3615326825727714,0.42262086183866854
13,7.0,-3.5599183608057907,-10.864602352974254,2.3740598707853646,-2.1475361166287565,-0.735451454396691,2.187082820370042,6.363058880791759,3.697623228260965,-0.7928341741586922,-0.40824572961339367
14,9.0,-3.8066083715135357,-8.482834924231879,7.334031135058371,-2.272691985026001,4.308903128131307,3.634098799955499,0.22675988575120457,-0.5505017199181602,-1.1344959894514453,-1.2216203476265293
15,9.0,-3.4902713424799807,-5.496664570791429,4.6471161302447435,0.7491290169581394,4.588448845702876,0.6983688977802011,3.5751610182547426,-6.000223073991767,1.33557480994042,-0.8050717479364989
16,1.0,-6.820074411112287,3.8642328301796502,-5.332139217384414,-1.0385578746201394,-6.079757260159197,-1.724748548402297,0.5324322500024311,-2.631261146403548,1.180197575638144,-5.0755777490666025
17,1.0,-8.044078294962546,1.2174801198442626,-2.631762473415497,0.878017139972935,-6.27502700816972,4.0599673972878465,0.28274657940710113,0.7063425647991733,1.4517529273508136,-0.9495484448942892
18,9.0,-3.5396824537128233,-4.46153920847336,4.053995876496874,0.9491588182579964,5.476869636245434,0.289050643471475,0.10803073805487419,-5.029170214988125,-3.1528692926539095,0.20402498932052643
19,3.0,-4.107022545755379,-4.060544018594188,-4.589931808867366,-5.077922830241838,0.3158012667934858,1.7991914094333814,-0.6039081645521222,-1.8771407594643836,-0.4015260361490931,3.2716501807428955
20,1.0,-7.778572786499896,0.9938265945873437,-2.008796729958249,1.7086752609173308,-5.2507430093249425,4.26076625348377,-0.051493076578152816,0.819207641573367,0.764781198539316,0.448112100031956
21,2.0,8.382566887881131,8.96295273311019,-6.067593855973075,8.792889814265143,2.340342192586846,-5.731777679671671,5.397260625571004,0.8343650412455018,-5.103962857159473,-1.3653991910549454
22,7.0,-5.001207313882643,-1.8633469070434228,9.30432010737717,-0.7126827467196332,-3.992863057530831,-7.6358307720567415,-6.659976456683079,6.647187526769403,-1.6222266583146812,-3.170927500832657
23,5.0,-0.6847772862442719,5.871202966034676,-1.6295500563885965,-4.786435965615969,4.116352810267831,5.350094423555005,4.377967939503454,-2.886756277406324,4.751445437957957,2.1207744698682234
24,9.0,-3.3619689807611604,-5.14763672937051,4.252373467781117,-0.6263985645510342,4.355906181768033,2.8563161285210037,1.380186329515184,-4.880251208539284,-2.379989976806432,0.5255601855891389
25,5.0,-0.07604712178464743,1.701975449047211,-0.7875700937373632,-9.582707492745996,4.892113590252241,5.01337309592417,-0.37664827143705737,-2.4211642842520327,-0.061377635048730596,3.9379498551049776
26,1.0,-7.099173066606554,4.398392273828804,-4.270081700672113,0.3212647555878816,-1.7471049974945618,-1.6964454451214728,-2.0283548557361555,1.6510939915047367,2.1393854511264765,-7.324358846479103
27,6.0,5.056136060554588,1.1287810437030603,-0.1420290924959193,11.818088790409284,9.188073233374247,0.45925315356077956,-4.787072284409021,1.8117795087269595,0.7178183421831128,-0.7600928127240316
28,0.0,18.073962653811854,4.4165225680169575,6.9039062229643555,-0.5301946358657313,-9.617369011562456,7.993166597825506,-5.401588058094929,-1.0939938306770496,2.0216332131212105,-2.1802540044867125
29,7.0,-6.055794151703797,-0.02706841857941944,2.8939512421459916,0.2993458849687886,-5.226411169915891,-2.9274642041293917,-2.8430121082124438,0.18672734014461026,-3.6574747366482745,0.9677121572234907
30,8.0,-2.0985683509387547,-1.887819909461614,-1.3683929715922059,-4.636679449055546,4.683157841389791,-0.015299470595027549,-0.8044909060333201,-3.1708025051282305,0.6733481347537106,-3.814604846140583
31,8.0,-2.225332688353225,6.199077346433596,3.296291790110885,0.4775796504265865,-1.3762287517753504,-1.3620538527130823,-5.194006608681403,-3.042665975440099,7.6060944373994595,2.914853489419473
32,6.0,-1.927559612549152,1.6384721773795843,-3.1067652598976405,6.198121364362901,3.166241187091629,5.387201218665145,2.3590530682415416,2.0100174317350885,-0.09149729269490832,1.2432682880353931
33,1.0,-6.920380893633496,-0.4070592598261239,-2.6090490653379517,0.7347588056403062,-3.2399101364974467,5.7538985983096245,0.052718107840703646,0.8869596082012876,-0.6888395236307454,0.5586233567824919
34,0.0,30.597323533765156,-3.8278295134944953,2.009054559519664,-0.8098100102031801,-12.561594515724977,3.7537661473018797,-8.419754674003126,-3.3965082356038354,0.7060211893499297,-4.9302834283692825
35,7.0,-4.785223195027607,-7.76232479797109,7.802130649018748,-0.10337360024826342,-1.5727568017856606,2.9735570504869013,3.7775547250133994,4.722537039559482,-4.381664400961859,-0.47703162312196623
36,9.0,-1.5083422843008414,-8.357748507357035,1.7129106536214498,1.8246342948217353,-0.9659908581115381,1.4671990309598817,6.080496965049093,-4.312727012376109,2.1319360872972855,1.6613585418940158
37,3.0,4.038760716733021,2.981994516616884,-5.723483637070024,-9.758891852777058,1.8576849056797424,2.663676737734038,1.986834325984184,0.9070571493455086,-4.522900294314822,-4.305696200593624
38,3.0,5.686577624029544,11.182083553883551,2.182158005223755,-2.115909589716322,4.406229856321239,-7.533416632843584,5.966196756623158,2.9712532907829967,-1.3822647558616157,-2.287700292833788
39,6.0,16.27925175997104,0.02585747906760749,3.1469661051688185,12.014476608668724,-3.5367383046925114,3.9656552103589187,-4.915826731006429,-1.4349538749713129,-5.730235987538594,-3.7390305185591575
40,5.0,-3.5976372182191794,-1.2612585125574152,-2.6585428470784853,1.9948822789777216,-0.4711788760242284,5.568664420404688,2.5876690457151588,0.06795811232385715,-4.239092235991818,3.3137566478613416
41,3.0,-4.346724462319068,1.2921226099850955,-5.187293994510168,-4.758902810671852,-2.1864663360888397,2.0490785549322488,-0.7370594665198781,1.5001792996020005,-2.8441636116785447,3.2925033452165486
42,8.0,3.68593787077064,1.043706449890182,6.99245133500729,-5.835258578285171,2.224881339344469,-7.1424299007344265,-5.970200105024683,-0.21888406427966092,5.984668237365031,-0.3252962621844109
43,7.0,-5.484070850495943,-4.5866465825470915,6.9527466020907704,0.7176693993951134,-2.980251564848074,0.41097721030171885,-2.8465174663554187,2.654326483697319,-4.793105200511132,0.19925589505016064
44,6.0,5.772336415715605,0.45604682670200714,-1.2488847245160706,8.647770798773864,2.3004017544336572,6.985239782511479,-1.5928504418974745,1.6483020511356483,-2.705867988386275,1.9289243591246314
45,7.0,-7.076927627086893,-1.5721979955006467,4.07192511536032,0.2931558957999178,-3.485045433551918,-0.6577923174151789,-3.469325174439121,1.8454650114624387,-4.668132931318004,0.7508686925815932
46,6.0,13.82014893189231,-0.8815718505510787,-0.6522808820449889,8.931946875177983,-0.05238105037332119,6.2030504101070285,-6.388817266892951,-2.716292946938661,-1.0651342261775305,-0.8579481216144892
47,3.0,0.5004108435476406,-6.297176218264114,-3.970497564799352,-2.8154650732263304,-4.572934860392116,1.9324214275106175,0.29063243481529477,3.149373324455631,4.012135335923898,3.3777742960796933
48,8.0,-5.568133857659961,-3.1710247775378844,-3.074791385061827,-0.57878900784163,-1.9978703264131605,2.5647943797694825,1.072408562301621,-3.6014623440032136,-1.6696554140299502,0.9315770389874449
49,5.0,0.7523634950826062,2.4692800321882213,0.9582266215269527,-8.758387056132785,2.9674518894868647,2.466259442984175,-0.21872855872335203,0.5112101461868034,3.144879316692473,3.1378050095835723
50,8.0,-0.133086856157733,-5.238079120052807,-1.4238080098540362,-2.671198096928986,-1.8653267935438465,-2.951686574827936,0.5197321847336469,-4.671851604866554,2.515519654567223,3.4851526154420536
51,4.0,-7.10609114970233,1.3332408158386977,-0.03517348411048478,1.2185008038383691,0.08580088738496844,-0.6335414164531881,-1.387912814735057,-0.6275782725301108,2.2140413647359902,-1.3466965428363027
52,7.0,-5.7952844826420336,-1.6278611148425868,3.3634688553901957,1.191903847678758,-1.1522750967833675,0.16891858867452764,-2.8464043143968607,-0.8537161280805169,-4.375449771831399,0.6497562421757398
53,3.0,1.9419134834215181,4.662055138588194,-7.190250532701345,-9.912975014281296,2.8341162169400484,-0.23318426141595847,6.899978918737533,0.8759845677002267,-8.427852390382187,5.557764461463473
54,1.0,-7.279100349400608,1.8513558689940008,-3.3817115662629913,2.174890424067583,-6.549904781161317,3.862339757468363,1.2154521455443361,0.7203660880575938,0.24049615032266997,-0.4425869009006069
55,3.0,-4.106769740153981,0.22105478456192806,-2.2369251589915313,-5.387242591614903,1.0072234642932771,4.39443119613766,-0.8860833549718361,4.169162139209459,-0.9394416064901805,1.7144133090037335
56,2.0,-2.0165496796967575,-4.795308325820396,-9.48139994794894,6.82952927551205,-4.2654911083492895,-5.405185210173831,-3.191709770523325,3.8472125794949275,4.462303954762233,6.4195533789336245
