,0,1,2,3,4,5,6,7,8,9,10
0,9.0,-5.718180290352927,-2.3475176438407406,0.17901904854202585,-1.6104848710303952,1.5109983108547353,-2.2359387004854194,-0.4920125212217668,3.1820062510555673,2.797354936485015,1.0640737694679732
1,9.0,-4.499244255963192,-4.47933876234482,-4.974606660144837,-1.0306343636918713,1.437065273288598,-1.1752342267365212,0.6013988827434575,0.8457204207210184,3.3260007676845853,1.528851054063842
2,4.0,-1.7236888872443838,5.138660238029568,-5.893848002681604,-3.7506544795064016,-0.2644546953349571,4.845685119319154,-1.6286191404715562,2.648230138660879,-5.092241363297481,6.341815481375185
3,5.0,4.49840986315516,-3.727352704968688,5.007948509688954,4.127148532492166,6.835480546324347,-2.4755028421921903,1.8665464713843354,4.85220774848756,-2.193224162828325,-3.280459614901059
4,4.0,1.3733520587277825,-3.6882540464560445,-1.6480108722955655,-4.332219099065623,1.77526169485864,-3.892271016934366,-1.543929190936899,4.0402825392548785,-0.768624684662025,-2.125764561508149
5,7.0,0.8401509032722321,-5.684957240717007,-7.021424122267481,-2.2981714393146313,-6.282934539239757,2.286534299949923,-0.5350496639593572,-7.9776209566087894,0.06161269323622465,-1.9655871650915477
6,5.0,-2.6374685035728533,7.745800570570052,-4.013655465160768,7.098783067093436,-0.487570412562413,1.0571658968860889,3.589315650865393,0.286057707005584,-1.8680259620404576,2.033642493877013
7,2.0,8.073821369799681,-1.8411429186027808,3.622930224736156,-3.681665562946219,-2.6386705865357256,3.367338809945209,-0.6962324558334567,-2.6173134467130246,0.763925898034698,0.25795466789259996
8,6.0,5.71287461099248,-5.802074218985562,4.17824540608372,-6.458400184749478,-1.8184024578951798,-1.6905524224977573,2.2780077819570677,-0.8463830405520182,2.7727253217817704,4.401567253955413
9,1.0,-5.2861999626050675,7.1677543198447635,2.786386985111099,1.6264966889678565,-3.735264421171357,6.16619996763679,-2.3155844072328375,3.413709707160279,-1.0261321041380298,-5.182353607710864
10,2.0,2.669129311285348,1.2626503865627015,0.8500760606181811,-0.9287899632828558,0.6375164027283943,7.104102932288226,-1.4521489785068757,1.9770298019352905,2.6633381431898924,-4.51238250896779
11,4.0,-5.166144738445469,1.1530354349381982,-2.692693498850493,-2.272470186133279,2.589050694903954,2.107482714622003,0.6762621428505924,2.2287859269504557,-0.7088678760945158,0.8808470822517316
12,1.0,-8.577285032356235,2.5526950109328674,2.74176753601174,-1.237994001881657,-4.376338359506687,-1.9664771656969164,2.264323694884989,-1.3654803291367883,-1.65938063848389,-2.643098242187332
13,4.0,5.548275424343159,-10.620679259988,2.171897231223698,-3.722460087461056,-1.440943921401145,7.5886184849598575,-6.70160937572529,0.22403587422924548,-2.54691465737747,7.259857233682959
14,3.0,-4.854327100473278,-4.471670289623897,1.3386914901923872,-0.6615796884593974,0.014859324598066572,-4.32119734231191,-3.334417211022348,5.1559592232967315,0.233768545013903,0.22332842356366753
15,7.0,-7.286578455928294,-1.4255529595313352,-5.6301272488222525,-1.4619980533799046,-2.073716826526135,-0.4763132459448398,4.436125813231614,-3.2354048357099288,1.34119939480038,1.2138513815608099
16,0.0,6.237503222235798,9.022918131932613,-4.226850611962655,0.6937441953852603,4.339578481842376,0.9917603787791005,-2.7551519234053394,-6.316995223425382,-2.280661539306032,-0.14933359274020278
17,2.0,1.0318380505268214,-4.549786151858065,8.092320066549544,-2.9118573093979254,-1.7091897961664353,7.871173259319002,-3.0330394850535956,-3.596200701624173,0.6621164505597524,-0.05774193706671119
